Date,News
2018-06-06,WATCH: Elon Musk says Teslalikely' to meet #Model3 goal
2018-06-06,"Teslaquite likely' to meet Model 3 goal of building 5,000 Model 3s per week by the end of June"
2018-06-06,Teslaquite likely' to meet Model 3 goal; Musk remains chairman
2018-06-05,Teslaquite likely' to meet Model 3 goal; Musk remains chairman
2018-06-05,Tesla's Musk saysquite likely' will meet Model 3 goal; directors re-elected
2018-06-04,Big Tesla investors look like firewall for Elon Musk
2018-06-04,Tesla's Musk laments Singapore electric vehicle stance
2018-06-04,Big Tesla investors look like firewall for Elon Musk
2018-05-31,Consumer Reports recommends Tesla's Model 3 after braking fix
2018-05-30,Consumer Reports recommends Tesla's Model 3 after braking fix
2018-05-30,Consumer Reports recommends Tesla's Model 3 after braking fix
2018-05-30,Tesla hits parked California police vehicle; driver blamesAutopilot'
2018-05-30,"Tesla Model S crashes into an unoccupied, parked police vehicle in California; driver blamesAutopilot'"
2018-05-30,Tesla hits parked California police vehicle; driver blamesAutopilot'
2018-05-29,Tesla hits parked California police vehicle; driver blamesAutopilot'
2018-05-29,Tesla inAutopilot' mode crashes into parked police vehicle
2018-05-26,Tesla seeks to dismiss securities fraud lawsuit: U.S. court document
2018-05-26,Tesla seeks to dismiss securities fraud lawsuit: U.S. court document
2018-05-25,Exclusive: Tesla flies in new battery production line for Gigafactory
2018-05-25,Tesla agrees to settle class action over Autopilot billed assafer'
2018-05-25,"EXCLUSIVE: Tesla has flown six planes full of robots and equipment from Europe to California in an unusual, high-stakes effort to speed up battery production for its Model 3 electric sedan, people familiar with the matter told Reuters"
2018-05-25,Tesla hires new chief financial officer for China
2018-05-25,Exclusive: Tesla flies in new battery production line for Gigafactory
2018-05-25,Tesla settles class action lawsuit overdangerous' Autopilot system
2018-05-25,Tesla settles class action lawsuit overdangerous' Autopilot system
2018-05-24,"Tesla's Musk bashes media, proposes credibility check"
2018-05-24,"Tesla's Musk bashes media, proposes credibility check"
2018-05-24,UAW accuses Musk of threatening Tesla workers over unionization
2018-05-24,"Tesla's Musk bashes media, proposes credibility check"
2018-05-24,Tesla shares seen rising despitefever pitch' of bad news: analyst
2018-05-23,Tesla shares poised to rise afterfever pitch' of bad news: analyst
2018-05-23,"Tesla trims up to $14,000 off Model X in China after tariff cuts"
2018-05-23,"Tesla trims up to $14,000 off Model X in China after tariff cuts"
2018-05-22,"China slashes auto import tariffs in boost to BMW, Tesla"
2018-05-22,"Tesla's Musk admits Model 3 braking issue, promises fix"
2018-05-22,"Tesla's Musk admits Model 3 braking issue, promises fix"
2018-05-22,"Tesla's Musk admits Model 3 braking flaw, promises fix"
2018-05-22,"China slashes auto import tariffs in boost to BMW, Tesla"
2018-05-21,Consumer Reports finds flaws in Tesla's Model 3
2018-05-21,Tesla's Model 3 review falls short of Consumer Reports endorsement
2018-05-21,Tesla shares hit by Consumer Reports criticism
2018-05-21,Model 3 price hype helps Tesla shares bounce
2018-05-19,"ISS sides against two Tesla directors, backs split of Musk's roles"
2018-05-19,"ISS sides against two Tesla directors, backs split of Musk's roles"
2018-05-19,Proxy adviser ISS recommends votes against two Tesla directors
2018-05-18,Mercedes-Benz to make Tesla-rivalling electric compact car
2018-05-17,George Soros' bet on Tesla could see other investors follow suit
2018-05-17,"If Tesla Chief Executive Elon Musk needs to raise even more money, there may be a way"
2018-05-17,Australia's Kidman Resources to supply lithium for Tesla cars
2018-05-17,George Soros' bet on Tesla could see other investors follow suit
2018-05-17,U.S. safety agency sends team to investigate Tesla crash
2018-05-17,George Soros' bet on Tesla could see other investors follow suit
2018-05-16,Swiss prosecutors investigate fatal Tesla crash
2018-05-16,Investment firm founded and chaired by billionaire George Soros took a stake in Tesla bonds during the first three months of the year
2018-05-16,Tesla loses two top executives at energy unit: Bloomberg
2018-05-16,Meet Tesla's new bondholder: Billionaire George Soros
2018-05-16,Meet Tesla's new bondholder: Billionaire George Soros
2018-05-16,Meet Tesla's new bondholder: Billionaire George Soros
2018-05-15,Tesla plans six-day stoppage at factory for assembly line fixes: sources
2018-05-15,Tesla plans six-day stoppage at factory for assembly line fixes: sources
2018-05-15,Tesla to produce more than 500 Model 3s per day this week: Electrek
2018-05-14,Musk saysthorough reorganization' underway at Tesla
2018-05-14,Tesla registers Shanghai electric car firm ahead of ownership rule change
2018-05-14,Tesla CEO Musk tells staff he plansthorough reorganization'
2018-05-14,CEO Musk tells Tesla staff he is planningthorough reorganization'
2018-05-14,"Tesla planningthorough reorganization,' CEO Musk says in email"
2018-05-14,Tesla registers Shanghai electric car firm ahead of ownership rule change
2018-05-14,Tesla executive Schwall joins Alphabet's Waymo
2018-05-14,"Matthew Schwall joins Alphabet\xe2\x80\x99s self-driving unit, Waymo from Tesla where he was the electric carmaker\xe2\x80\x99s main technical contact with U.S. safety investigators"
2018-05-14,Tesla executive Schwall joins Alphabet's Waymo
2018-05-13,Tesla executive Schwall leaves for Alphabet's Waymo: WSJ
2018-05-12,What\xe2\x80\x99s eating at @elonmusk? @Breakingviews discusses why Tesla\xe2\x80\x99s CEO is berating analysts and taunting Warren Buffett
2018-05-12,"Tesla engineering head, Doug Field, takes break from company"
2018-05-12,"Tesla engineering head, Doug Field, takes break from company"
2018-05-12,".@Breakingviews: Elon Musk oversaw Tesla\xe2\x80\x99s biggest-ever quarterly loss, berated Wall Street analysts and started a spat with Warren Buffett \xe2\x80\x93 all in one week. Here\xe2\x80\x99s @jennifersaba and @AntonyMCurrie:"
2018-05-11,"LISTEN: @elonmusk\xe2\x80\x99s been berating analysts for asking \xe2\x80\x98boring, bonehead questions\xe2\x80\x99 and taunting Warren Buffett. Here\xe2\x80\x99s @Breakingviews on why the Tesla billionaire is so testy:"
2018-05-11,ICYMI: This is the audio of @elonmusk cutting off an analyst \xe2\x80\x93 a snub which cost Tesla $2 billion. @Breakingviews examines what\xe2\x80\x99s on his mind:
2018-05-11,.@Breakingviews: What\xe2\x80\x99s eating at Elon Musk? @jennifersaba and @AntonyMCurrie discuss why Tesla\xe2\x80\x99s CEO is berating analysts and taunting Warren Buffett
2018-05-10,U.S. safety agency reviewing fatal Tesla crash in Florida
2018-05-10,U.S. safety agency reviewing fatal Tesla crash in Florida
2018-05-10,Autopilot was not engaged during Florida Model S crash: Tesla
2018-05-10,Japan's Panasonic says it could make batteries with Tesla in China
2018-05-07,"\xe2\x80\x98These questions are so dry. They\xe2\x80\x99re killing me,\xe2\x80\x99 says Tesla CEO Elon Musk as he snubs analysts on an earnings call"
2018-05-06,WATCH: Tesla CEO Elon Musk snubs analysts on an earnings call and Tesla shares tumble
2018-05-06,ICYMI: Tesla CEO Elon Musk snubs analysts on an earnings call and Tesla shares tumble
2018-05-06,Elon Musk\xe2\x80\x99s offhand comments cost Tesla billions. More in this week's tech playlist from @ReutersTV
2018-05-05,"'Boring, bonehead questions are not cool,' says Tesla CEO Elon Musk as he snubs analysts on an earnings call"
2018-05-05,Tesla CEO Elon Musk calls analysts\xe2\x80\x99 questions \xe2\x80\x98boring.\xe2\x80\x99 More in this week's tech playlist from @ReutersTV
2018-05-05,WATCH: Elon Musk\xe2\x80\x99sbonehead' rant costs Tesla billions
2018-05-05,"ICYMI: Tesla CEO Elon Musk snubs analysts on an earnings call, deeming their questionsboring.\xe2\x80\x99 More in this week's tech playlist from @ReutersTV"
2018-05-04,Tesla's Musk calls Wall Street snubfoolish' but defends his behavior
2018-05-04,"Tesla CEO Elon Musk admits it wasfoolish' of him to mistreat analysts via @ReutersTV $TSLApic.twitter.com/9vaV3rGgY"""
2018-05-04,Musk calls move to snub Tesla analystsfoolish'
2018-05-04,Tesla chief Elon Musk\xe2\x80\x99s refusal to answerboring' Wall Street questions about finances sends shares down
2018-05-04,"Tesla shares, bonds drop as CEO Musk bites hand of Wall Street"
2018-05-04,"Tesla CEO Elon Musk snubs analysts on an earnings call, deeming their questionsboring' via @ReutersTVpic.twitter.com/t86H2xgMI"""
2018-05-04,"Musk's conduct, Tesla stock slide make $700 million profit for short-sellers"
2018-05-03,"'Boring, bonehead questions are not cool,' says Tesla CEO Elon Musk as he snubs analysts on an earnings call via @ReutersTVpic.twitter.com/XPHSkkQJX"""
2018-05-03,Hedge fund heaps criticism on Tesla after Musk's conference call
2018-05-03,Tesla CEO Elon Musk snubs analysts on an earnings call and Tesla shares tumble via @ReutersTVpic.twitter.com/gC9tsX3PO'
2018-05-03,"Musk's conduct, Tesla stock slide make $700 million profit for short-sellers"
2018-05-03,"Elon Musk\xe2\x80\x99sbonehead' rant costs Tesla billions via @ReutersTVpic.twitter.com/pTIyZfaCq"""
2018-05-03,"Tesla shares, bonds drop as CEO Musk bites hand of Wall Street"
2018-05-03,"Tesla shares, bonds drop as CEO Musk snubs Wall Street"
2018-05-03,"Musk's conduct, Tesla stock slide make $700 million profit for short-sellers"
2018-05-03,"Tesla shares, bonds drop as CEO Musk snubs Wall Street"
2018-05-03,"Thursday Morning Briefing: \n- Tesla's Elon Musk pays price for cutting off analysts\xe2\x80\x99 questions\n- U.S. team arrives in China for trade talks \n- @Reuters measures France under Macron\n"""
2018-05-03,Tesla faces angry Wall Street as CEO Musk snubs analysts on call
2018-05-03,'These questions are so dry. They\xe2\x80\x99re killing me': Elon Musk's comments cutting off analysts cost Tesla $2 billion
2018-05-03,"Ducking analysts\xe2\x80\x99 questions has a price: For Tesla, it's $2 billion"
2018-05-03,"As Tesla CEO Elon Musk found, ducking analysts\xe2\x80\x99 questions has a price: $2 billion"
2018-05-03," \xe2\x80\x9cDaily Briefing: Tesla's tumble, Trump's tariffs & Theresa's tightrope\xe2\x80\x9d \n\n"""
2018-05-03,"Elon Musk snubs analysts, Tesla shares tumble"
2018-05-03,"The price of Musk cutting off analysts? For Tesla, it's $2 billion"
2018-05-03,"The price of Musk cutting off analysts? For Tesla, it's $2 billion"
2018-05-03,U.S. safety agency saysdid not assess' Tesla Autopilot effectiveness
2018-05-03,"The price of cutting off analysts? For Tesla, it's $2 billion"
2018-05-02,"Tesla says Model 3 production on track, will curb spending in 2018"
2018-05-02,"Tesla posts quarterly loss, Model 3 production on track"
2018-05-02,"Tesla posts quarterly loss, Model 3 production on track"
2018-05-02,Nikola Motor sues Tesla alleging design patent violation
2018-05-02,Nikola Motor sues Tesla alleging design patent violation
2018-04-29,"\xe2\x80\x98The rules of the road may be changing in China and Tesla may be the biggest benefactor of it all,\xe2\x80\x99 says @jgfarb in discussion with @petesweeneypro on @Breakingviews TV"
2018-04-28,"\xe2\x80\x98The rules of the road may be changing in China and Tesla may be the biggest benefactor of it all,\xe2\x80\x99 says @jgfarb on @Breakingviews TV"
2018-04-28,.@petesweeneypro and @jgfarb discuss why Tesla might benefit most from China's plan to scrap foreign ownership limits on electric car manufacturers on @Breakingviews TV
2018-04-27,Tesla's board against proposal to require independent chairman
2018-04-27,Musk'sno new capital' promise faces scrutiny when Tesla reports results
2018-04-26,Musk'sno new capital' promise faces scrutiny when Tesla reports results
2018-04-26,"Tesla's head of Autopilot leaves, ex-Apple exec to succeed"
2018-04-21,On @Breakingviews TV: Why Tesla might benefit most from China's plan to scrap foreign ownership limits on electric car manufacturers
2018-04-21,.@Breakingviews TV: @elonmusk's Tesla might benefit most from China's plan to scrap foreign ownership limits on electric car manufacturers
2018-04-20,On @Breakingviews TV: Why Tesla might benefit most from China scrapping foreign ownership limits on electric car manufacturers
2018-04-20,.@Breakingviews TV: Why Tesla might benefit most from China's plan to scrap foreign ownership limits on electric car manufacturers
2018-04-18,"Tesla aiming to build 6,000 Model 3 cars per week by end-June: report"
2018-04-17,Tesla production pause adds to Model 3 concerns
2018-04-17,Tesla production pause adds to Model 3 concerns
2018-04-17,Tesla says Model 3 production shut down temporarily
2018-04-17,Tesla production pause adds to Model 3 concerns
2018-04-17,Tesla says Model 3 production shut down temporarily
2018-04-17,Tesla says Model 3 production shut down temporarily
2018-04-15,"XING Mobility's speedster is threatening to outpace Tesla pic.twitter.com/AAoedJbWN"""
2018-04-15,"A new 1,312-horsepower speedster is threatening to outpace Tesla pic.twitter.com/x7UUN5MSH'"
2018-04-14,XING Mobility battery-powered speedster is a new challenge for Tesla pic.twitter.com/OAxey1X5e'
2018-04-14,The new XING Mobility battery-powered speedster is threatening to outpace Tesla pic.twitter.com/CQZNV9Cq0'
2018-04-14,"Musk insists Tesla does not need more capital, predicts profit soon"
2018-04-13,"Musk insists Tesla does not need more capital, predicts profit soon"
2018-04-13,"Musk says Tesla will be profitable in third-quarter, fourth-quarter"
2018-04-13,"Tesla, NTSB clash over Autopilot investigation"
2018-04-12,NTSB removes Tesla as a party in its probe ofAutopilot' crash
2018-04-12,Tesla withdraws as party to NTSBAutopilot' crash investigation
2018-04-12,EXCLUSIVE: Tesla targets November 2019 for start of Model Y production - sources
2018-04-12,EXCLUSIVE:  Tesla targets November 2019 as the start of production for its Model Y sport utility vehicle - sources
2018-04-12,Tesla's time line for production of its new sports utility vehicle. A @Reuters Exclusive:
2018-04-12,Exclusive: Tesla targets November 2019 for start of Model Y production - sources
2018-04-11,Exclusive: Tesla targets November 2019 for start of Model Y production - sources
2018-04-11,"Family of Tesla crash driver hires law firm, questions autopilot"
2018-04-10,BP teams up with Tesla to venture into battery storage for windfarm
2018-04-10,NTSB chairman and Tesla CEO Elon Musk haveconstructive conversation' after fatal Autopilot crash
2018-04-10,NTSB chairman and Tesla CEO Elon Musk talk after fatalAutopilot' crash
2018-04-10,National Transportation Safety Board Chairman and Tesla CEO Elon Musk have aconstructive conversation' after fatal Autopilot crash
2018-04-10,"NTSB chairman, Tesla CEO talk after fatalAutopilot' crash"
2018-04-09,"Tesla to recall 8,898 vehicles in China from June 28: China quality watchdog"
2018-04-09,"WATCH: @ReutersTV\xe2\x80\x99s tech playlist takes a look at a drone launch gone wrong, a Tesla comeback and more:"
2018-04-08,"WATCH: @ReutersTV\xe2\x80\x99s tech playlist looks at a drone debut dud, a Tesla comeback and more:"
2018-04-07,"WATCH: A drone debut dud, a Tesla comeback and more in this week\xe2\x80\x99s @ReutersTV tech playlist:"
2018-04-07,"WATCH: A drone launch doesn\xe2\x80\x99t go as planned, Tesla roars back and more in this week\xe2\x80\x99s @ReutersTV tech playlist:"
2018-04-06,"WATCH: A drone debut doesn\xe2\x80\x99t go as planned, Tesla makes a comeback and more in this week\xe2\x80\x99s @ReutersTV tech playlist:"
2018-04-06,XING Mobility's battery-powered speedster threatens to outpace Tesla
2018-04-06,XING Mobility's battery-powered speedster threatens to outpace Tesla
2018-04-06,XING Mobility's battery-powered speedster threatens to outpace Tesla
2018-04-06,XING Mobility's battery-powered speedster threatens to outpace Tesla
2018-04-05,Escalating U.S.-China trade tensions could hit German automakers with exports from Tesla and Ford also vulnerable
2018-04-05,"U.S.-China trade war could hit German automakers, plus Tesla, Ford"
2018-04-05,Escalating U.S.-China trade tensions could hit German automakers with exports from Tesla and Ford also vulnerable
2018-04-03,Tesla says no need for capital raise as Model 3 output rises
2018-04-03,Tesla says no need for capital raise as Model 3 output rises
2018-04-03,Tesla says no need for capital raise as Model 3 output rises
2018-04-03,Tesla shares slump as investors await production numbers for the closely watched #Model3
2018-04-02,Tesla shares fall on worries about Model 3 production rate
2018-04-02,"Tesla said to make 2,000 Model 3s per week, stock down"
2018-04-02,"Tesla making 2,000 Model 3s per week: report"
2018-04-02,Tesla shares fall again ahead of Model 3 production numbers
2018-04-02,U.S. safety agency criticizes Tesla crash data release
2018-04-01,U.S. safety agency criticizes Tesla crash data release
2018-03-31,Tesla says crashed vehicle had been on autopilot prior to accident
2018-03-31,Tesla says crashed vehicle had been on autopilot prior to accident
2018-03-31,Tesla says crashed vehicle had been on autopilot prior to accident
2018-03-30,Tesla shares recover as company pushes to hit Model 3 target
2018-03-29,Tesla shares recover as company pushes to hit Model 3 target
2018-03-29,"Tesla shares dive again, stung by fatal crash, credit downgrade"
2018-03-29,"Tesla returned to German subsidies list, ending row"
2018-03-29,"Tesla shares fall sharply again, reeling from a credit downgrade, fatal crash and concerns over #Model3 production"
2018-03-29,Tesla shares dive again as it reels from federal probes of a fatal crash and a credit downgrade
2018-03-29,"Tesla shares dive again, stung by fatal crash, credit downgrade"
2018-03-28,Extreme bearish options on Tesla making money as stock dives
2018-03-28,"Tesla shares dive again, stung by fatal crash, credit downgrade"
2018-03-28,Tesla shares fall sharply for second straight day
2018-03-28,"Tesla shares open at 1-year low, down 4.6 percent $TSLA"
2018-03-28,A fatal crash and vehicle fire involving a Tesla Model X car in California last week prompts federal field investigation
2018-03-28,"U.S. opens probe into fatal Tesla crash, fire in California"
2018-03-27,"U.S. opens probe into fatal Tesla crash, fire in California"
2018-03-27,"NTSB opens probe into fatal Tesla crash, fire in California"
2018-03-24,"Musk deletes Facebook pages of Tesla, SpaceX after challenged on Twitter"
2018-03-23,"Musk deletes Facebook pages of Tesla, SpaceX after challenged on Twitter"
2018-03-22,Tesla shareholders approve CEO Musk's $2.6 billion compensation plan
2018-03-22,Tesla shareholders approve a compensation package potentially worth $2.6 billion for CEO Elon Musk
2018-03-22,Norway's wealth fund opposed Tesla chief's stock option plan
2018-03-21,Tesla shareholders approve CEO @elonmusk's $2.6 billion compensation plan. Here's what that means:
2018-03-21,Tesla shareholders approve CEO Musk's $2.6 billion compensation plan
2018-03-21,Tesla shareholders approve CEO @elonmusk's $2.6 billion compensation plan. Here's what that means:
2018-03-21,Pension fund CalSTRS opposes Tesla's compensation package for Musk
2018-03-21,Tesla denies Musk in talks with Israeli AI vision firm Cortica
2018-03-20,Tesla denies Musk in talks with Israeli AI vision firm Cortica
2018-03-15,"Tesla says Model S, Model X production efficiency much improved"
2018-03-15,Democrats cite Tesla probe in raising self-driving car bill concerns
2018-03-14,"Tesla says Model S, Model X production efficiency much improved"
2018-03-13,Shanghai government says Tesla talks on track despite Musk outburst
2018-03-13,Shanghai government says Tesla talks on track despite Musk outburst
2018-03-12,Tesla's electric motor shift to spur demand for rare earth neodymium
2018-03-12,Tesla's electric motor shift to spur demand for neodymium - a rare earth metal that was shunned for years:
2018-03-12,Tesla's electric motor shift to spur demand for rare earth neodymium
2018-03-12,Tesla paused Model 3 production for planned upgrade in Feb
2018-03-09,Tesla's $2.6 billion stock award for Musk is too high: ISS
2018-03-09,"Tesla chief Musk says China trade rules uneven, asks Trump for help"
2018-03-09,Tesla chief executive asks Trump forfair outcome' on China trade
2018-03-08,Proxy firm ISS joins Glass Lewis to oppose Tesla's stock award to Musk
2018-03-08,Tesla chief executive asks Trump forfair outcome' on China trade
2018-03-06,Proxy firm Glass Lewis opposes Tesla's massive stock award to Musk
2018-03-05,Proxy firm Glass Lewis opposes Tesla's massive stock award to Musk
2018-02-24,Numbers starting to add up for Tesla trucks: DHL executive
2018-02-23,Numbers starting to add up for Tesla trucks: DHL executive
2018-02-23,Numbers starting to add up for Tesla trucks: DHL executive
2018-02-18,Tesla\xe2\x80\x99s Model 3 production troubles give rival auto makers a chance to snatch customers
2018-02-17,Tesla\xe2\x80\x99s Model 3 production troubles give rival auto makers a chance to snatch customers
2018-02-17,"Tesla delays, tax credit concerns spur sales of Chevy Bolts"
2018-02-16,"Tesla delays, tax credit concerns spur sales of Chevy Bolts"
2018-02-12,"As Tesla promises to deliver electric big rigs next year, they're mapping out the electric truck stops of the future"
2018-02-11,"WATCH: As Tesla promises to deliver electric big rigs next year, they're mapping out the electric truck stops of the future"
2018-02-11,"As Tesla promises to deliver electric big rigs next year, they're mapping out the electric truck stops of the future"
2018-02-11,"As Tesla promises to deliver electric big rigs next year, they're mapping out the electric truck stops of the future"
2018-02-11,"WATCH: As Tesla promises to deliver electric big rigs next year, they're mapping out the electric truck stops of the future"
2018-02-10,"WATCH: As Tesla promises to deliver electric big rigs next year, they're mapping out the electric truck stops of the future"
2018-02-10,"WATCH: As Tesla promises to deliver electric big rigs next year, they're mapping out the electric truck stops of the future"
2018-02-10,"WATCH: As Tesla promises to deliver electric big rigs next year, they're mapping out the electric truck stops of the future"
2018-02-08,"Tesla sticks by Model 3 target, warns spending could rise in 2018"
2018-02-08,"Tesla sticks by Model 3 target, warns spending could rise in 2018"
2018-02-08,"Tesla sticks by Model 3 target, warns spending could rise in 2018"
2018-02-08,"JUST IN: Tesla shares down 1.4 percent premarket after worst-ever loss, warning of spending rise in 2018. Read more:"
2018-02-08,"Tesla sticks by Model 3 target, warns spending could rise in 2018"
2018-02-07,"Tesla sticks by Model 3 target, warns spending could rise in 2018"
2018-02-07,"Tesla sticks by Model 3 target, posts worst ever quarterly loss"
2018-02-07,Tesla sticks with Model 3 production target
2018-02-07,"Tesla sticks with Model 3 production target, posts worst ever quarterly loss"
2018-02-07,"JUST IN: Tesla sticks with @elonmusk's revised Model 3 production targets, posts worst ever quarterly loss"
2018-02-07,Tesla Inc expected to post a loss of $3.12 a share: summary
